"","Gene","p value"
"3556","ZNF385D","1"
"3557","HMGB1P5","NaN"
"3558","UBE2E2","NaN"
"3559","UBE2E1","NaN"
"3560","NKIRAS1","NaN"
"3561","RPL15","NaN"
"3562","NR1D2","NaN"
"3563","LINC00691","NaN"
"3564","THRB","0.934272155519753"
"3565","RARB","NaN"
"3566","TOP2B","1"
"3567","NGLY1","NaN"
"3568","OXSM","NaN"
"3569","LINC00692","NaN"
"3570","LRRC3B","NaN"
"3571","NEK10","1"
"3572","SLC4A7","0.934272155519753"
"3573","RP11-222K16.1","NaN"
"3574","EOMES","NaN"
"3575","CMC1","NaN"
"3576","AZI2","NaN"
"3577","ZCWPW2","NaN"
"3578","LINC00693","NaN"
"3579","RBMS3","NaN"
"3580","TGFBR2","NaN"
"3581","GADL1","NaN"
"3582","STT3B","NaN"
"3583","OSBPL10","0.934272155519753"
"3584","ZNF860","NaN"
"3585","GPD1L","NaN"
"3586","CMTM8","NaN"
"3587","CMTM7","NaN"
"3588","CMTM6","NaN"
"3589","DYNC1LI1","NaN"
"3590","CNOT10","NaN"
"3591","TRIM71","1"
"3592","CCR4","NaN"
"3593","GLB1","NaN"
"3594","TMPPE","0.934272155519753"
"3595","CRTAP","NaN"
"3596","SUSD5","NaN"
"3597","FBXL2","NaN"
"3598","UBP1","1"
"3599","CLASP2","1"
"3600","PDCD6IP","NaN"
"3601","ARPP21","0.934272155519753"
"3602","STAC","0.541103759832822"
"3603","DCLK3","NaN"
"3604","TRANK1","0.541103759832822"
"3605","EPM2AIP1","NaN"
"3606","MLH1","NaN"
"3607","LRRFIP2","0.934272155519753"
"3608","GOLGA4","1"
"3609","C3orf35","1"
"3610","ITGA9","NaN"
"3611","CTDSPL","NaN"
"3612","VILL","NaN"
"3613","PLCD1","NaN"
"3614","DLEC1","NaN"
"3615","ACAA1","NaN"
"3616","MYD88","1"
"3617","OXSR1","NaN"
"3618","SLC22A13","NaN"
"3619","SLC22A14","NaN"
"3620","XYLB","NaN"
"3621","ACVR2B","NaN"
"3622","EXOG","NaN"
"3623","SCN5A","1"
"3624","SCN10A","NaN"
"3625","SCN11A","NaN"
"3626","WDR48","NaN"
"3627","GORASP1","NaN"
"3628","TTC21A","NaN"
"3629","CSRNP1","NaN"
"3630","XIRP1","NaN"
"3631","CX3CR1","NaN"
"3632","CCR8","NaN"
"3633","SLC25A38","NaN"
"3634","RPSA","NaN"
"3635","MOBP","NaN"
"3636","MYRIP","NaN"
"3637","EIF1B","NaN"
"3638","ENTPD3","NaN"
"3639","RPL14","NaN"
"3640","ZNF619","NaN"
"3641","ZNF620","NaN"
"3642","ZNF621","NaN"
"3643","CTNNB1","NaN"
"3644","ULK4","1"
"3645","TRAK1","0.934272155519753"
"3646","CCK","NaN"
"3647","LYZL4","NaN"
"3648","VIPR1","NaN"
"3649","SEC22C","0.934272155519753"
"3650","SS18L2","NaN"
"3651","NKTR","1"
"3652","ZBTB47","NaN"
"3653","KLHL40","NaN"
"3654","CCDC13","NaN"
"3655","HHATL","NaN"
"3656","HIGD1A","NaN"
"3657","ACKR2","NaN"
"3658","KRBOX1","NaN"
"3659","CYP8B1","NaN"
"3660","ZNF662","NaN"
"3661","FAM198A","NaN"
"3662","POMGNT2","NaN"
"3663","SNRK","NaN"
"3664","ANO10","NaN"
"3665","ABHD5","NaN"
"3666","MIR138-1","NaN"
"3667","RP4-555D20.2","NaN"
"3668","TOPAZ1","NaN"
"3669","TCAIM","NaN"
"3670","ZNF445","NaN"
"3671","ZNF852","NaN"
"3672","ZKSCAN7","NaN"
"3673","RP11-944L7.5","NaN"
"3674","ZNF660","NaN"
"3675","ZNF197","NaN"
"3676","ZNF35","NaN"
"3677","ZNF502","0.934272155519753"
"3678","ZNF501","1"
"3679","KIAA1143","NaN"
"3680","KIF15","NaN"
"3681","TMEM42","NaN"
"3682","TGM4","NaN"
"3683","ZDHHC3","NaN"
"3684","EXOSC7","NaN"
"3685","CLEC3B","NaN"
"3686","CDCP1","NaN"
"3687","TMEM158","NaN"
"3688","LARS2","NaN"
"3689","LIMD1","0.541103759832822"
"3690","SACM1L","NaN"
"3691","SLC6A20","NaN"
"3692","LZTFL1","NaN"
"3693","CCR9","NaN"
"3694","FYCO1","NaN"
"3695","CXCR6","NaN"
"3696","XCR1","NaN"
"3697","CCR3","0.934272155519753"
"3698","CCR1","NaN"
"3699","CCR2","0.934272155519753"
"3700","CCR5","NaN"
"3701","CCRL2","NaN"
"3702","LTF","NaN"
"3703","RTP3","NaN"
"3704","LRRC2","NaN"
"3705","TDGF1","NaN"
"3706","ALS2CL","NaN"
"3707","TMIE","NaN"
"3708","PRSS50","NaN"
"3709","PRSS46","NaN"
"3710","PRSS45","NaN"
"3711","PRSS42","NaN"
"3712","MYL3","NaN"
"3713","PTH1R","NaN"
"3714","CCDC12","NaN"
"3715","NBEAL2","NaN"
"3716","SETD2","NaN"
"3717","KIF9","NaN"
"3718","KLHL18","0.934272155519753"
"3719","PTPN23","NaN"
"3720","SCAP","NaN"
"3721","ELP6","NaN"
"3722","CSPG5","NaN"
"3723","SMARCC1","NaN"
"3724","DHX30","NaN"
"3725","MAP4","NaN"
"3726","RP11-1029M24.1","NaN"
"3727","CDC25A","NaN"
"3728","CAMP","NaN"
"3729","ZNF589","NaN"
"3730","NME6","NaN"
"3731","SPINK8","NaN"
"3732","FBXW12","1"
"3733","PLXNB1","NaN"
"3734","CCDC51","NaN"
"3735","TMA7","NaN"
"3736","ATRIP","1"
"3737","TREX1","NaN"
"3738","SHISA5","0.934272155519753"
"3739","PFKFB4","NaN"
"3740","UCN2","NaN"
"3741","COL7A1","NaN"
"3742","UQCRC1","NaN"
"3743","TMEM89","NaN"
"3744","SLC26A6","NaN"
"3745","CELSR3","0.541103759832822"
"3746","NCKIPSD","NaN"
"3747","IP6K2","NaN"
"3748","PRKAR2A","NaN"
"3749","SLC25A20","NaN"
"3750","ARIH2OS","NaN"
"3751","ARIH2","0.934272155519753"
"3752","P4HTM","NaN"
"3753","WDR6","1"
"3754","DALRD3","NaN"
"3755","NDUFAF3","NaN"
"3756","IMPDH2","NaN"
"3757","QRICH1","NaN"
"3758","QARS","1"
"3759","USP19","NaN"
"3760","LAMB2","NaN"
"3761","RP11-694I15.7","NaN"
"3762","CCDC71","NaN"
"3763","KLHDC8B","NaN"
"3764","C3orf84","NaN"
"3765","CCDC36","NaN"
"3766","C3orf62","NaN"
"3767","USP4","0.934272155519753"
"3768","GPX1","NaN"
"3769","RHOA","1"
"3770","TCTA","NaN"
"3771","AMT","NaN"
"3772","NICN1","NaN"
"3773","DAG1","NaN"
"3774","BSN","NaN"
"3775","APEH","NaN"
"3776","MST1","NaN"
"3777","RNF123","0.934272155519753"
"3778","AMIGO3","NaN"
"3779","GMPPB","NaN"
"3780","IP6K1","NaN"
"3781","CDHR4","NaN"
"3782","FAM212A","NaN"
"3783","UBA7","NaN"
"3784","TRAIP","NaN"
"3785","CAMKV","NaN"
"3786","MST1R","1"
"3787","MON1A","NaN"
"3788","RBM6","NaN"
"3789","RBM5","1"
"3790","SEMA3F","NaN"
"3791","GNAT1","NaN"
"3792","SLC38A3","NaN"
"3793","GNAI2","NaN"
"3794","SEMA3B","NaN"
"3795","LSMEM2","NaN"
"3796","IFRD2","NaN"
"3797","HYAL3","0.934272155519753"
"3798","NAT6","NaN"
"3799","HYAL1","NaN"
"3800","HYAL2","NaN"
"3801","TUSC2","0.934272155519753"
"3802","RASSF1","NaN"
"3803","ZMYND10","NaN"
"3804","NPRL2","NaN"
"3805","CYB561D2","NaN"
"3806","XXcos-LUCA11.5","NaN"
"3807","TMEM115","NaN"
"3808","CACNA2D2","1"
"3809","C3orf18","NaN"
"3810","HEMK1","0.934272155519753"
"3811","CISH","1"
"3812","MAPKAPK3","NaN"
"3813","DOCK3","0.934272155519753"
"3814","MANF","NaN"
"3815","RBM15B","NaN"
"3816","VPRBP","1"
"3817","RAD54L2","NaN"
"3818","TEX264","NaN"
"3819","GRM2","0.934272155519753"
"3820","IQCF6","NaN"
"3821","IQCF3","NaN"
"3822","IQCF2","NaN"
"3823","IQCF5","NaN"
"3824","IQCF1","NaN"
"3825","RRP9","NaN"
"3826","PARP3","NaN"
"3827","GPR62","NaN"
"3828","PCBP4","NaN"
"3829","ABHD14B","NaN"
"3830","ABHD14A","NaN"
"3831","ACY1","NaN"
"3832","ABHD14A-ACY1","NaN"
"3833","RPL29","NaN"
"3834","DUSP7","NaN"
"3835","POC1A","1"
"3836","ALAS1","NaN"
"3837","TLR9","NaN"
"3838","TWF2","NaN"
"3839","PPM1M","NaN"
"3840","WDR82","NaN"
"3841","GLYCTK","NaN"
"3842","DNAH1","0.934272155519753"
"3843","BAP1","NaN"
"3844","PHF7","NaN"
"3845","SEMA3G","NaN"
"3846","TNNC1","NaN"
"3847","NISCH","1"
"3848","STAB1","NaN"
"3849","NT5DC2","NaN"
"3850","SMIM4","NaN"
"3851","PBRM1","1"
"3852","GNL3","NaN"
"3853","GLT8D1","NaN"
"3854","SPCS1","NaN"
"3855","NEK4","NaN"
"3856","ITIH1","1"
"3857","ITIH3","NaN"
"3858","ITIH4","NaN"
"3859","MUSTN1","NaN"
"3860","TMEM110-MUSTN1","NaN"
"3861","TMEM110","NaN"
"3862","SFMBT1","NaN"
"3863","RFT1","NaN"
"3864","PRKCD","0.934272155519753"
"3865","TKT","NaN"
"3866","DCP1A","NaN"
"3867","CACNA1D","1"
"3868","CHDH","NaN"
"3869","IL17RB","NaN"
"3870","ACTR8","NaN"
"3871","SELK","NaN"
"3872","CACNA2D3","1"
"3873","LRTM1","NaN"
"3874","WNT5A","0.934272155519753"
"3875","ERC2","NaN"
"3876","CCDC66","NaN"
"3877","FAM208A","NaN"
"3878","ARHGEF3","NaN"
"3879","SPATA12","NaN"
"3880","IL17RD","NaN"
"3881","HESX1","NaN"
"3882","APPL1","NaN"
"3883","ASB14","NaN"
"3884","DNAH12","NaN"
"3885","PDE12","NaN"
"3886","ARF4","NaN"
"3887","DENND6A","NaN"
"3888","SLMAP","NaN"
"3889","FLNB","NaN"
"3890","DNASE1L3","NaN"
"3891","ABHD6","NaN"
"3892","RPP14","NaN"
"3893","PXK","NaN"
"3894","PDHB","NaN"
"3895","KCTD6","NaN"
"3896","ACOX2","1"
"3897","FAM107A","NaN"
"3898","FAM3D","NaN"
"3899","C3orf67","NaN"
"3900","FHIT","NaN"
"3901","PTPRG","1"
"3902","C3orf14","NaN"
"3903","FEZF2","NaN"
"3904","CADPS","1"
"3905","SYNPR","0.934272155519753"
"3906","SNTN","NaN"
"3907","C3orf49","NaN"
"3908","THOC7","0.934272155519753"
"3909","ATXN7","NaN"
"3910","PSMD6","NaN"
"3911","PRICKLE2","1"
"3912","ADAMTS9","1"
"3913","MAGI1","1"
"3914","SLC25A26","NaN"
"3915","LRIG1","0.934272155519753"
"3916","KBTBD8","NaN"
"3917","SUCLG2","NaN"
"3918","FAM19A1","0.934272155519753"
"3919","FAM19A4","NaN"
"3920","EOGT","NaN"
"3921","TMF1","NaN"
"3922","UBA3","NaN"
"3923","ARL6IP5","NaN"
"3924","LMOD3","NaN"
"3925","FRMD4B","1"
"3926","MITF","0.934272155519753"
"3927","FOXP1","NaN"
"3928","EIF4E3","NaN"
"3929","GPR27","NaN"
"3930","PROK2","NaN"
"3931","RYBP","NaN"
"3932","SHQ1","NaN"
"3933","GXYLT2","NaN"
"3934","PPP4R2","NaN"
"3935","EBLN2","NaN"
"3936","PDZRN3","1"
"3937","CNTN3","NaN"
"3938","OR7E22P","NaN"
"3939","FAM86DP","NaN"
"3940","RP11-803B1.8","NaN"
"3941","CTD-2026G6.3","NaN"
"3942","MIR1324","NaN"
"3943","FRG2C","NaN"
"3944","ZNF717","0.934272155519753"
"3945","ROBO2","1"
"3946","ROBO1","0.883143642352915"
"3947","GBE1","1"
"3948","CADM2","0.934272155519753"
"3949","VGLL3","1"
"3950","CHMP2B","1"
"3951","POU1F1","NaN"
"3952","HTR1F","0.934272155519753"
"3953","CGGBP1","NaN"
"3954","ZNF654","NaN"
"3955","C3orf38","NaN"
"3956","EPHA3","1"
"3957","PROSP","NaN"
"3958","PROS1","NaN"
"3959","ARL13B","NaN"
"3960","STX19","NaN"
"3961","DHFRL1","NaN"
"3962","NSUN3","NaN"
"3963","RPS18P6","NaN"
"3964","MTHFD2P1","NaN"
"3965","EPHA6","0.541103759832822"
"3966","ARL6","NaN"
"3967","CRYBG3","NaN"
"3968","MINA","NaN"
"3969","GABRR3","1"
"3970","OR5AC2","NaN"
"3971","OR5H1","NaN"
"3972","OR5H14","NaN"
"3973","OR5H15","NaN"
"3974","RP11-325B23.2","NaN"
"3975","OR5H6","NaN"
"3976","OR5H2","NaN"
"3977","OR5K4","NaN"
"3978","OR5K3","NaN"
"3979","OR5K1","NaN"
"3980","OR5K2","NaN"
"3981","CLDND1","NaN"
"3982","CPOX","NaN"
"3983","GPR15","NaN"
"3984","WWP1P1","NaN"
"3985","ST3GAL6","NaN"
"3986","DCBLD2","NaN"
"3987","COL8A1","1"
"3988","CMSS1","NaN"
"3989","FILIP1L","NaN"
"3990","TMEM30C","NaN"
"3991","TBC1D23","0.934272155519753"
"3992","NIT2","NaN"
"3993","TOMM70A","NaN"
"3994","LNP1","NaN"
"3995","TMEM45A","NaN"
"3996","TFG","0.934272155519753"
"3997","ABI3BP","NaN"
"3998","IMPG2","NaN"
"3999","SENP7","NaN"
"4000","FAM172BP","NaN"
"4001","TRMT10C","NaN"
"4002","PCNP","NaN"
"4003","ZBTB11","NaN"
"4004","RPL24","NaN"
"4005","PDCL3P4","NaN"
"4006","CEP97","NaN"
"4007","NXPE3","NaN"
"4008","NFKBIZ","0.541103759832822"
"4009","RP11-221J22.1","NaN"
"4010","ZPLD1","1"
"4011","ALCAM","NaN"
"4012","CBLB","1"
"4013","CCDC54","NaN"
"4014","BBX","1"
"4015","LINC00636","NaN"
"4016","CD47","NaN"
"4017","IFT57","NaN"
"4018","HHLA2","NaN"
"4019","MYH15","NaN"
"4020","KIAA1524","NaN"
"4021","DZIP3","NaN"
"4022","RETNLB","NaN"
"4023","TRAT1","NaN"
"4024","GUCA1C","NaN"
"4025","MORC1","NaN"
"4026","LINC00488","NaN"
"4027","DPPA2","NaN"
"4028","DPPA4","1"
"4029","RP11-553A10.1","NaN"
"4030","PVRL3","NaN"
"4031","CD96","NaN"
"4032","ZBED2","1"
"4033","PLCXD2","NaN"
"4034","PHLDB2","NaN"
"4035","ABHD10","NaN"
"4036","TAGLN3","0.934272155519753"
"4037","TMPRSS7","NaN"
"4038","C3orf52","NaN"
"4039","GCSAM","NaN"
"4040","SLC9C1","NaN"
"4041","CD200","1"
"4042","BTLA","NaN"
"4043","ATG3","NaN"
"4044","SLC35A5","NaN"
"4045","CCDC80","NaN"
"4046","CD200R1L","NaN"
"4047","CD200R1","NaN"
"4048","GTPBP8","NaN"
"4049","C3orf17","NaN"
"4050","BOC","NaN"
"4051","SPICE1","NaN"
"4052","SIDT1","NaN"
"4053","KIAA2018","NaN"
"4054","NAA50","NaN"
"4055","ATP6V1A","NaN"
"4056","GRAMD1C","NaN"
"4057","ZDHHC23","NaN"
"4058","KIAA1407","1"
"4059","QTRTD1","NaN"
"4060","DRD3","NaN"
"4061","ZNF80","1"
"4062","TIGIT","NaN"
"4063","RP11-553L6.5","NaN"
"4064","ZBTB20","1"
"4065","GAP43","NaN"
"4066","LSAMP","0.934272155519753"
"4067","IGSF11","1"
"4068","C3orf30","NaN"
"4069","UPK1B","NaN"
"4070","B4GALT4","NaN"
"4071","ARHGAP31","NaN"
"4072","TMEM39A","NaN"
"4073","POGLUT1","NaN"
"4074","TIMMDC1","NaN"
"4075","CD80","NaN"
"4076","ADPRH","NaN"
"4077","PLA1A","NaN"
"4078","POPDC2","NaN"
"4079","COX17","NaN"
"4080","MAATS1","NaN"
"4081","NR1I2","NaN"
"4082","GSK3B","NaN"
"4083","GPR156","0.934272155519753"
"4084","LRRC58","NaN"
"4085","FSTL1","NaN"
"4086","NDUFB4","NaN"
"4087","HGD","NaN"
"4088","RABL3","0.934272155519753"
"4089","GTF2E1","NaN"
"4090","STXBP5L","NaN"
"4091","POLQ","1"
"4092","ARGFX","NaN"
"4093","FBXO40","NaN"
"4094","HCLS1","NaN"
"4095","GOLGB1","NaN"
"4096","IQCB1","NaN"
"4097","EAF2","NaN"
"4098","SLC15A2","NaN"
"4099","ILDR1","NaN"
"4100","CD86","NaN"
"4101","CASR","0.396595649871622"
"4102","CSTA","NaN"
"4103","CCDC58","1"
"4104","FAM162A","NaN"
"4105","WDR5B","1"
"4106","KPNA1","NaN"
"4107","PARP9","NaN"
"4108","DTX3L","0.541103759832822"
"4109","PARP15","NaN"
"4110","PARP14","NaN"
"4111","HSPBAP1","NaN"
"4112","DIRC2","NaN"
"4113","RP11-67L2.2","NaN"
"4114","SEMA5B","0.934272155519753"
"4115","PDIA5","NaN"
"4116","SEC22A","NaN"
"4117","ADCY5","NaN"
"4118","MYLK","NaN"
"4119","CCDC14","NaN"
"4120","ROPN1","NaN"
"4121","KALRN","1"
"4122","AC080008.1","NaN"
"4123","RP11-71H17.7","NaN"
"4124","UMPS","NaN"
"4125","ITGB5","NaN"
"4126","MUC13","NaN"
"4127","HEG1","NaN"
"4128","SLC12A8","NaN"
"4129","ZNF148","NaN"
"4130","SNX4","1"
"4131","OSBPL11","NaN"
"4132","MIR548I1","NaN"
"4133","FAM86JP","NaN"
"4134","ALG1L","NaN"
"4135","ROPN1B","1"
"4136","SLC41A3","NaN"
"4137","ALDH1L1","NaN"
"4138","KLF15","0.934272155519753"
"4139","CCDC37","NaN"
"4140","ZXDC","NaN"
"4141","UROC1","NaN"
"4142","CHST13","NaN"
"4143","C3orf22","NaN"
"4144","TXNRD3","NaN"
"4145","NUP210P1","NaN"
"4146","CHCHD6","NaN"
"4147","PLXNA1","1"
"4148","C3orf56","NaN"
"4149","TPRA1","NaN"
"4150","MCM2","NaN"
"4151","PODXL2","NaN"
"4152","ABTB1","NaN"
"4153","MGLL","NaN"
"4154","KBTBD12","NaN"
"4155","SEC61A1","NaN"
"4156","RUVBL1","NaN"
"4157","EEFSEC","NaN"
"4158","DNAJB8","NaN"
"4159","GATA2","NaN"
"4160","RPN1","NaN"
"4161","RAB7A","NaN"
"4162","RP11-723O4.9","NaN"
"4163","ACAD9","NaN"
"4164","KIAA1257","NaN"
"4165","RP11-723O4.6","NaN"
"4166","EFCC1","NaN"
"4167","GP9","0.541103759832822"
"4168","RAB43","NaN"
"4169","ISY1-RAB43","NaN"
"4170","ISY1","0.934272155519753"
"4171","CNBP","NaN"
"4172","COPG1","NaN"
"4173","HMCES","NaN"
"4174","H1FX","NaN"
"4175","H1FX-AS1","NaN"
"4176","RP11-529F4.1","NaN"
"4177","RPL32P3","NaN"
"4178","SNORA7B","NaN"
"4179","EFCAB12","NaN"
"4180","MBD4","NaN"
"4181","IFT122","NaN"
"4182","RHO","NaN"
"4183","H1FOO","1"
"4184","PLXND1","1"
"4185","TMCC1","NaN"
"4186","TRH","NaN"
"4187","ALG1L2","NaN"
"4188","FAM86HP","NaN"
"4189","RP11-77P16.4","NaN"
"4190","COL6A5","1"
"4191","COL6A6","NaN"
"4192","PIK3R4","NaN"
"4193","ATP2C1","NaN"
"4194","ASTE1","NaN"
"4195","NEK11","NaN"
"4196","NUDT16","NaN"
"4197","MRPL3","NaN"
"4198","CPNE4","NaN"
"4199","ACPP","NaN"
"4200","DNAJC13","NaN"
"4201","ACAD11","NaN"
"4202","NPHP3","NaN"
"4203","ACKR4","NaN"
"4204","UBA5","NaN"
"4205","TMEM108","0.934272155519753"
"4206","BFSP2","NaN"
"4207","CDV3","NaN"
"4208","TOPBP1","NaN"
"4209","TFP1","NaN"
"4210","RNA5SP140","NaN"
"4211","TF","NaN"
"4212","SRPRB","1"
"4213","RAB6B","1"
"4214","C3orf36","0.934272155519753"
"4215","SLCO2A1","NaN"
"4216","RYK","NaN"
"4217","AMOTL2","0.934272155519753"
"4218","ANAPC13","NaN"
"4219","CEP63","1"
"4220","EPHB1","0.934272155519753"
"4221","KY","0.934272155519753"
"4222","PPP2R3A","NaN"
"4223","MSL2","0.288435333353777"
"4224","PCCB","NaN"
"4225","STAG1","NaN"
"4226","SLC35G2","NaN"
"4227","NCK1","NaN"
"4228","IL20RB","NaN"
"4229","SOX14","NaN"
"4230","CLDN18","1"
"4231","DZIP1L","NaN"
"4232","A4GNT","NaN"
"4233","DBR1","NaN"
"4234","ARMC8","0.934272155519753"
"4235","NME9","NaN"
"4236","MRAS","NaN"
"4237","ESYT3","NaN"
"4238","CEP70","NaN"
"4239","FAIM","NaN"
"4240","RP11-79L9.2","NaN"
"4241","PIK3CB","NaN"
"4242","FOXL2","NaN"
"4243","PRR23A","NaN"
"4244","MRPS22","NaN"
"4245","PRR23B","NaN"
"4246","PRR23C","1"
"4247","COPB2","NaN"
"4248","RBP2","NaN"
"4249","RBP1","NaN"
"4250","NMNAT3","NaN"
"4251","CLSTN2","0.934272155519753"
"4252","TRIM42","NaN"
"4253","SLC25A36","NaN"
"4254","SPSB4","NaN"
"4255","ZBTB38","NaN"
"4256","RASA2","NaN"
"4257","RNF7","NaN"
"4258","GRK7","NaN"
"4259","ATP1B3","NaN"
"4260","TFDP2","1"
"4261","GK5","NaN"
"4262","XRN1","1"
"4263","ATR","1"
"4264","PLS1","NaN"
"4265","TRPC1","1"
"4266","PCOLCE2","NaN"
"4267","PAQR9","1"
"4268","U2SURP","NaN"
"4269","CHST2","NaN"
"4270","SLC9A9","NaN"
"4271","RP11-8J23.1","NaN"
"4272","C3orf58","NaN"
"4273","RPL21P39","NaN"
"4274","PLOD2","NaN"
"4275","PLSCR4","NaN"
"4276","PLSCR2","NaN"
"4277","PLSCR1","NaN"
"4278","PLSCR5","NaN"
"4279","ZIC4","NaN"
"4280","ZIC1","0.934272155519753"
"4281","RP11-71N10.1","NaN"
"4282","AGTR1","1"
"4283","CPB1","NaN"
"4284","CPA3","NaN"
"4285","GYG1","NaN"
"4286","HLTF","NaN"
"4287","HPS3","NaN"
"4288","CP","NaN"
"4289","TM4SF18","NaN"
"4290","TM4SF1","NaN"
"4291","TM4SF4","NaN"
"4292","WWTR1","NaN"
"4293","COMMD2","NaN"
"4294","ANKUB1","NaN"
"4295","RNF13","NaN"
"4296","PFN2","NaN"
"4297","RP11-651P23.5","NaN"
"4298","TSC22D2","1"
"4299","SERP1","NaN"
"4300","EIF2A","NaN"
"4301","SELT","NaN"
"4302","SIAH2","NaN"
"4303","CLRN1-AS1","NaN"
"4304","CLRN1","NaN"
"4305","MED12L","NaN"
"4306","GPR171","0.934272155519753"
"4307","P2RY14","NaN"
"4308","GPR87","NaN"
"4309","P2RY13","NaN"
"4310","P2RY12","NaN"
"4311","IGSF10","NaN"
"4312","AADACL2","NaN"
"4313","AADAC","1"
"4314","SUCNR1","NaN"
"4315","MBNL1","NaN"
"4316","TMEM14E","NaN"
"4317","P2RY1","1"
"4318","RAP2B","NaN"
"4319","C3orf79","NaN"
"4320","ARHGEF26","NaN"
"4321","DHX36","NaN"
"4322","GPR149","0.934272155519753"
"4323","MME","0.541103759832822"
"4324","RP11-451G4.2","NaN"
"4325","PLCH1","1"
"4326","Metazoa_SRP","NaN"
"4327","C3orf33","NaN"
"4328","SLC33A1","NaN"
"4329","GMPS","NaN"
"4330","SETP14","NaN"
"4331","VN2R1P","NaN"
"4332","KCNAB1","NaN"
"4333","SSR3","NaN"
"4334","TIPARP","NaN"
"4335","LINC00886","NaN"
"4336","LEKR1","1"
"4337","CCNL1","NaN"
"4338","VEPH1","1"
"4339","PTX3","1"
"4340","SHOX2","NaN"
"4341","RSRC1","NaN"
"4342","MLF1","NaN"
"4343","GFM1","NaN"
"4344","LXN","NaN"
"4345","RARRES1","NaN"
"4346","MFSD1","NaN"
"4347","RP11-379F4.4","NaN"
"4348","IQCJ-SCHIP1","NaN"
"4349","IQCJ","1"
"4350","SCHIP1","NaN"
"4351","IL12A-AS1","NaN"
"4352","IL12A","NaN"
"4353","IFT80","1"
"4354","SMC4","0.934272155519753"
"4355","TRIM59","NaN"
"4356","KPNA4","NaN"
"4357","ARL14","1"
"4358","PPM1L","NaN"
"4359","B3GALNT1","NaN"
"4360","NMD3","NaN"
"4361","SPTSSB","NaN"
"4362","RP11-3P17.4","NaN"
"4363","RP11-3P17.5","NaN"
"4364","OTOL1","NaN"
"4365","RP11-208P4.1","NaN"
"4366","MIR1263","NaN"
"4367","SI","0.541103759832822"
"4368","SLITRK3","NaN"
"4369","BCHE","NaN"
"4370","ZBBX","0.541103759832822"
"4371","SERPINI2","NaN"
"4372","WDR49","NaN"
"4373","PDCD10","NaN"
"4374","SERPINI1","NaN"
"4375","GOLIM4","NaN"
"4376","EGFEM1P","NaN"
"4377","MIR551B","NaN"
"4378","MECOM","NaN"
"4379","ACTRT3","NaN"
"4380","MYNN","NaN"
"4381","LRRC34","NaN"
"4382","LRRIQ4","NaN"
"4383","LRRC31","1"
"4384","SAMD7","NaN"
"4385","RP11-379K17.4","NaN"
"4386","SEC62","NaN"
"4387","GPR160","NaN"
"4388","PHC3","NaN"
"4389","PRKCI","NaN"
"4390","SKIL","NaN"
"4391","CLDN11","0.934272155519753"
"4392","SLC7A14","NaN"
"4393","RPL22L1","NaN"
"4394","EIF5A2","NaN"
"4395","SLC2A2","NaN"
"4396","TNIK","1"
"4397","PLD1","0.934272155519753"
"4398","TMEM212","NaN"
"4399","FNDC3B","NaN"
"4400","GHSR","0.934272155519753"
"4401","TNFSF10","NaN"
"4402","NCEH1","NaN"
"4403","ECT2","NaN"
"4404","SPATA16","NaN"
"4405","NLGN1","1"
"4406","NAALADL2","NaN"
"4407","TBL1XR1","1"
"4408","KCNMB2","NaN"
"4409","ZMAT3","NaN"
"4410","PIK3CA","NaN"
"4411","KCNMB3","1"
"4412","LRRFIP1P1","NaN"
"4413","ZNF639","NaN"
"4414","MFN1","NaN"
"4415","GNB4","NaN"
"4416","ACTL6A","NaN"
"4417","MRPL47","NaN"
"4418","NDUFB5","NaN"
"4419","USP13","NaN"
"4420","PEX5L","0.396595649871622"
"4421","RP11-420J11.1","NaN"
"4422","TTC14","0.934272155519753"
"4423","CCDC39","1"
"4424","FXR1","NaN"
"4425","DNAJC19","NaN"
"4426","SOX2","NaN"
"4427","ATP11B","NaN"
"4428","DCUN1D1","NaN"
"4429","MCCC1","NaN"
"4430","LAMP3","NaN"
"4431","MCF2L2","NaN"
"4432","B3GNT5","NaN"
"4433","SNORA81","NaN"
"4434","KLHL6","0.245827594132716"
"4435","KLHL24","NaN"
"4436","YEATS2","NaN"
"4437","MAP6D1","NaN"
"4438","PARL","NaN"
"4439","ABCC5","NaN"
"4440","HTR3D","NaN"
"4441","HTR3C","NaN"
"4442","HTR3E","NaN"
"4443","EIF2B5","0.934272155519753"
"4444","DVL3","NaN"
"4445","AP2M1","NaN"
"4446","ABCF3","NaN"
"4447","VWA5B2","NaN"
"4448","ALG3","NaN"
"4449","ECE2","NaN"
"4450","CAMK2N2","NaN"
"4451","PSMD2","NaN"
"4452","EIF4G1","NaN"
"4453","FAM131A","NaN"
"4454","CLCN2","0.934272155519753"
"4455","POLR2H","NaN"
"4456","THPO","NaN"
"4457","CHRD","NaN"
"4458","EPHB3","NaN"
"4459","MAGEF1","NaN"
"4460","VPS8","0.934272155519753"
"4461","C3orf70","NaN"
"4462","EHHADH","NaN"
"4463","MAP3K13","NaN"
"4464","TMEM41A","NaN"
"4465","LIPH","NaN"
"4466","SENP2","0.934272155519753"
"4467","IGF2BP2","NaN"
"4468","TRA2B","NaN"
"4469","RP11-443P15.2","NaN"
"4470","ETV5","0.934272155519753"
