"","Gene","p value"
"477","GJB5","1"
"478","GJB4","NaN"
"479","GJB3","0.999999999999999"
"480","GJA4","0.999999999999999"
"481","DLGAP3","0.900833477517822"
"482","RP11-244H3.1","NaN"
"483","ZMYM6","0.336612745817083"
"484","ZMYM6NB","NaN"
"485","ZMYM1","0.017021037778676"
"486","SFPQ","1"
"487","ZMYM4","0.604917956725878"
"488","KIAA0319L","0.643823445459773"
"489","NCDN","0.999999999999999"
"490","TFAP2E","0.999999999999999"
"491","PSMB2","0.999999999999999"
"492","C1orf216","0.999999999999999"
"493","CLSPN","0.999999999999999"
"494","AGO4","0.860538743383847"
"495","AGO1","0.999999999999999"
"496","AGO3","0.900833477517822"
"497","TEKT2","1"
"498","ADPRHL2","0.999999999999998"
"499","COL8A2","0.63031084672092"
"500","TRAPPC3","0.999999999999998"
"501","MAP7D1","0.970391184172444"
"502","THRAP3","0.604917956725878"
"503","SH3D21","0.291504364164066"
"504","EVA1B","0.999999999999999"
"505","STK40","0.999999999999998"
"506","LSM10","0.999999999999999"
"507","OSCP1","1"
"508","MRPS15","0.999999999999998"
"509","CSF3R","1"
"510","GRIK3","0.732266417006008"
"511","MIR4255","NaN"
"512","ZC3H12A","0.999999999999999"
"513","MEAF6","0.999999999999999"
"514","SNIP1","1"
"515","DNALI1","NaN"
"516","GNL2","0.999999999999999"
"517","RSPO1","0.291504364164066"
"518","C1orf109","0.999999999999998"
"519","CDCA8","1"
"520","EPHA10","1"
"521","MANEAL","0.999999999999999"
"522","YRDC","0.999999999999998"
"523","C1orf122","NaN"
"524","MTF1","0.999999999999999"
"525","INPP5B","0.999999999999999"
"526","SF3A3","0.999999999999999"
"527","FHL3","0.999999999999998"
"528","UTP11L","0.999999999999998"
"529","POU3F1","0.63031084672092"
"530","RP11-334L9.1","NaN"
"531","RRAGC","0.999999999999999"
"532","MYCBP","0.999999999999998"
"533","GJA9","0.9508534154334"
"534","RHBDL2","1"
"535","AKIRIN1","1"
"536","NDUFS5","NaN"
"537","MACF1","0.471513042968335"
"538","BMP8A","0.999999999999999"
"539","PPIEL","NaN"
"540","PABPC4","0.999999999999999"
"541","HEYL","0.999999999999998"
"542","NT5C1A","1"
"543","HPCAL4","0.999999999999999"
"544","PPIE","0.999999999999999"
"545","BMP8B","0.999999999999999"
