"","Gene","p value"
"2178","FAM228A","NaN"
"2179","ITSN2","0.999999999999998"
"2180","NCOA1","0.999999999999999"
"2181","PTRHD1","NaN"
"2182","CENPO","NaN"
"2183","ADCY3","NaN"
"2184","DNAJC27","NaN"
"2185","EFR3B","NaN"
"2186","POMC","NaN"
"2187","DNMT3A","1"
"2188","DTNB","NaN"
"2189","ASXL2","0.999999999999999"
"2190","KIF3C","NaN"
"2191","RAB10","NaN"
"2192","GAREML","NaN"
"2193","HADHA","0.999999999999999"
"2194","HADHB","0.999999999999999"
"2195","EPT1","1"
"2196","DRC1","1"
"2197","OTOF","1"
"2198","C2orf70","NaN"
"2199","CIB4","NaN"
"2200","KCNK3","NaN"
"2201","SLC35F6","NaN"
"2202","CENPA","NaN"
"2203","DPYSL5","NaN"
"2204","MAPRE3","0.999999999999999"
"2205","TMEM214","NaN"
"2206","AGBL5","NaN"
"2207","OST4","NaN"
"2208","EMILIN1","0.999999999999999"
"2209","KHK","0.999999999999999"
"2210","CGREF1","NaN"
"2211","ABHD1","NaN"
"2212","PREB","NaN"
"2213","TCF23","NaN"
"2214","SLC5A6","0.999999999999999"
"2215","ATRAID","NaN"
"2216","CAD","1"
"2217","SLC30A3","0.999999999999999"
"2218","DNAJC5G","NaN"
"2219","TRIM54","NaN"
"2220","UCN","NaN"
"2221","MPV17","NaN"
"2222","GTF3C2","1"
"2223","EIF2B4","0.999999999999999"
"2224","SNX17","0.151661097772148"
"2225","ZNF513","0.999999999999999"
"2226","PPM1G","NaN"
"2227","NRBP1","0.999999999999999"
"2228","KRTCAP3","NaN"
"2229","IFT172","1"
"2230","FNDC4","NaN"
"2231","GCKR","1"
"2232","C2orf16","NaN"
"2233","ZNF512","NaN"
"2234","CCDC121","NaN"
"2235","GPN1","0.999999999999999"
"2236","SUPT7L","1"
"2237","SLC4A1AP","0.999999999999999"
"2238","MRPL33","NaN"
"2239","RBKS","NaN"
"2240","BRE","0.999999999999998"
"2241","FOSL2","0.999999999999999"
"2242","PLB1","1"
"2243","PPP1CB","0.999999999999999"
"2244","SPDYA","NaN"
"2245","TRMT61B","0.999999999999999"
"2246","WDR43","0.999999999999999"
"2247","FAM179A","0.999999999999999"
"2248","C2orf71","0.0256821728152235"
"2249","CLIP4","0.999999999999999"
"2250","ALK","1"
"2251","YPEL5","NaN"
"2252","LBH","0.999999999999999"
"2253","LCLAT1","1"
"2254","CAPN13","NaN"
"2255","GALNT14","0.999999999999999"
"2256","CAPN14","NaN"
"2257","EHD3","NaN"
"2258","XDH","NaN"
"2259","SRD5A2","NaN"
"2260","MEMO1","1"
"2261","DPY30","NaN"
"2262","SPAST","0.000973144580535149"
"2263","SLC30A6","NaN"
"2264","NLRC4","1"
"2265","YIPF4","0.999999999999998"
"2266","BIRC6","1"
"2267","TTC27","NaN"
"2268","LTBP1","0.999999999999999"
"2269","RASGRP3","0.999999999999999"
"2270","FAM98A","NaN"
"2271","CRIM1","NaN"
"2272","FEZ2","0.999999999999999"
"2273","VIT","NaN"
"2274","STRN","0.999999999999999"
"2275","HEATR5B","0.999999999999999"
"2276","GPATCH11","1"
"2277","EIF2AK2","0.999999999999998"
"2278","SULT6B1","NaN"
"2279","CEBPZ","0.999999999999998"
"2280","NDUFAF7","NaN"
"2281","PRKD3","1"
"2282","QPCT","0.999999999999999"
"2283","CDC42EP3","NaN"
"2284","RMDN2","NaN"
"2285","CYP1B1","0.999999999999999"
"2286","CYP1B1-AS1","NaN"
"2287","ATL2","NaN"
"2288","AC016995.3","NaN"
"2289","HNRNPLL","0.999999999999999"
"2290","GALM","1"
"2291","SRSF7","0.999999999999999"
"2292","GEMIN6","NaN"
"2293","DHX57","NaN"
"2294","MORN2","NaN"
"2295","ARHGEF33","NaN"
"2296","SOS1","0.999999999999998"
"2297","CDKL4","0.999999999999999"
"2298","MAP4K3","1"
"2299","TMEM178A","NaN"
"2300","THUMPD2","NaN"
"2301","SLC8A1","NaN"
"2302","AC104654.1","NaN"
"2303","C2orf91","NaN"
"2304","PKDCC","NaN"
"2305","EML4","0.999999999999999"
"2306","COX7A2L","NaN"
"2307","KCNG3","NaN"
"2308","MTA3","0.999999999999999"
"2309","OXER1","NaN"
"2310","HAAO","0.999999999999999"
"2311","THADA","0.999999999999998"
"2312","ZFP36L2","1"
"2313","PLEKHH2","1"
"2314","DYNC2LI1","NaN"
"2315","ABCG5","0.0820903202161421"
"2316","ABCG8","1"
"2317","LRPPRC","1"
"2318","PPM1B","1"
"2319","SLC3A1","0.999999999999998"
"2320","PREPL","NaN"
"2321","CAMKMT","NaN"
"2322","SIX3","NaN"
"2323","SIX2","NaN"
"2324","SRBD1","1"
"2325","PRKCE","1"
"2326","EPAS1","0.999999999999999"
"2327","TMEM247","NaN"
"2328","ATP6V1E2","NaN"
"2329","RHOQ","0.999999999999999"
"2330","PIGF","NaN"
"2331","CRIPT","NaN"
"2332","SOCS5","NaN"
"2333","MCFD2","NaN"
"2334","TTC7A","NaN"
"2335","C2orf61","0.999999999999999"
"2336","CALM2","0.999999999999999"
"2337","EPCAM","0.999999999999999"
"2338","MSH2","1"
"2339","KCNK12","NaN"
"2340","MSH6","0.999999999999998"
"2341","FBXO11","0.999999999999999"
"2342","FOXN2","NaN"
"2343","PPP1R21","0.999999999999998"
"2344","STON1","0.999999999999999"
"2345","STON1-GTF2A1L","NaN"
"2346","GTF2A1L","NaN"
"2347","LHCGR","NaN"
"2348","FSHR","NaN"
"2349","SNORA75","NaN"
"2350","NRXN1","1"
"2351","GPR75-ASB3","1"
"2352","CHAC2","NaN"
"2353","ERLEC1","0.999999999999999"
"2354","GPR75","1"
"2355","PSME4","NaN"
"2356","ACYP2","NaN"
"2357","TSPYL6","1"
"2358","C2orf73","NaN"
"2359","SPTBN1","1"
"2360","EML6","0.999999999999999"
"2361","RTN4","1"
"2362","CLHC1","NaN"
"2363","RPS27A","NaN"
"2364","MTIF2","0.999999999999999"
"2365","CCDC88A","1"
"2366","SMEK2","0.999999999999998"
"2367","PNPT1","NaN"
"2368","EFEMP1","NaN"
"2369","RP11-481J13.1","NaN"
"2370","MIR217","NaN"
"2371","MIR216A","NaN"
"2372","MIR216B","NaN"
"2373","CCDC85A","NaN"
"2374","VRK2","0.999999999999999"
"2375","FANCL","NaN"
"2376","AC007131.3","NaN"
"2377","BCL11A","NaN"
"2378","PAPOLG","1"
"2379","REL","NaN"
"2380","PUS10","NaN"
"2381","PEX13","NaN"
"2382","KIAA1841","0.999999999999999"
"2383","C2orf74","NaN"
"2384","AHSA2","0.999999999999999"
"2385","USP34","1"
"2386","XPO1","0.999999999999998"
"2387","FAM161A","NaN"
"2388","CCT4","0.999999999999999"
"2389","COMMD1","0.999999999999999"
"2390","AC018462.2","NaN"
"2391","B3GNT2","NaN"
"2392","TMEM17","1"
"2393","AC092155.1","NaN"
"2394","EHBP1","1"
"2395","OTX1","1"
"2396","WDPCP","0.999999999999999"
"2397","MDH1","0.999999999999999"
"2398","AC016734.2","NaN"
"2399","UGP2","0.999999999999999"
"2400","VPS54","1"
"2401","PELI1","NaN"
"2402","LGALSL","NaN"
"2403","AFTPH","0.999999999999998"
"2404","SERTAD2","0.999999999999999"
"2405","AC007365.4","NaN"
"2406","SLC1A4","NaN"
"2407","CEP68","0.999999999999999"
"2408","RAB1A","0.999999999999999"
"2409","AC007318.5","NaN"
"2410","ACTR2","NaN"
"2411","SPRED2","0.999999999999999"
"2412","AC074391.1","NaN"
"2413","MEIS1","0.999999999999999"
"2414","ETAA1","0.999999999999999"
"2415","C1D","NaN"
"2416","WDR92","0.999999999999999"
"2417","PNO1","NaN"
"2418","PPP3R1","NaN"
"2419","CNRIP1","0.999999999999999"
"2420","PLEK","NaN"
"2421","FBXO48","0.999999999999999"
"2422","APLF","0.999999999999999"
"2423","PROKR1","NaN"
"2424","ARHGAP25","0.999999999999999"
"2425","BMP10","0.999999999999999"
"2426","GKN2","0.999999999999999"
"2427","GKN1","NaN"
"2428","ANTXR1","0.999999999999998"
"2429","GFPT1","NaN"
"2430","NFU1","0.999999999999999"
"2431","AAK1","0.999999999999999"
"2432","ANXA4","0.999999999999999"
"2433","GMCL1","NaN"
"2434","SNRNP27","NaN"
"2435","MXD1","0.999999999999999"
"2436","ASPRV1","NaN"
"2437","PCBP1-AS1","NaN"
"2438","PCBP1","0.000973144580535149"
"2439","C2orf42","NaN"
"2440","TIA1","0.999999999999999"
"2441","PCYOX1","0.999999999999999"
"2442","SNRPG","NaN"
"2443","FAM136A","0.999999999999999"
"2444","TGFA","NaN"
"2445","ADD2","NaN"
"2446","FIGLA","NaN"
"2447","CLEC4F","NaN"
"2448","CD207","NaN"
"2449","VAX2","NaN"
"2450","ATP6V1B1","1"
"2451","AC007040.11","NaN"
"2452","ANKRD53","NaN"
"2453","TEX261","NaN"
"2454","AC007040.8","0.999999999999999"
"2455","NAGK","0.999999999999999"
"2456","MCEE","0.999999999999999"
"2457","MPHOSPH10","1"
"2458","PAIP2B","NaN"
"2459","ZNF638","0.999999999999998"
"2460","DYSF","0.999999999999998"
"2461","CYP26B1","1"
"2462","EXOC6B","1"
"2463","SPR","NaN"
"2464","EMX1","0.999999999999999"
"2465","SFXN5","NaN"
"2466","RAB11FIP5","0.999999999999999"
"2467","NOTO","NaN"
"2468","SMYD5","NaN"
"2469","PRADC1","NaN"
"2470","CCT7","NaN"
"2471","FBXO41","0.999999999999999"
"2472","EGR4","NaN"
"2473","ALMS1","0.999999999999998"
"2474","NAT8","0.999999999999998"
"2475","ALMS1P","0.999999999999999"
"2476","TPRKB","NaN"
"2477","DUSP11","NaN"
"2478","C2orf78","1"
"2479","STAMBP","NaN"
"2480","ACTG2","NaN"
"2481","DGUOK","0.999999999999999"
"2482","TET3","1"
"2483","BOLA3","NaN"
"2484","MOB1A","NaN"
"2485","MTHFD2","0.999999999999999"
"2486","SLC4A5","0.999999999999999"
"2487","DCTN1","1"
"2488","C2orf81","0.999999999999999"
"2489","WDR54","NaN"
"2490","RTKN","NaN"
"2491","INO80B","NaN"
"2492","WBP1","NaN"
"2493","MOGS","NaN"
"2494","MRPL53","0.999999999999999"
"2495","CCDC142","0.999999999999999"
"2496","TTC31","NaN"
"2497","LBX2","NaN"
"2498","PCGF1","0.999999999999999"
"2499","TLX2","NaN"
"2500","DQX1","NaN"
"2501","AUP1","NaN"
"2502","HTRA2","0.999999999999999"
"2503","LOXL3","0.999999999999999"
"2504","DOK1","NaN"
"2505","M1AP","0.999999999999999"
"2506","SEMA4F","NaN"
"2507","HK2","NaN"
"2508","POLE4","NaN"
"2509","TACR1","1"
"2510","EVA1A","NaN"
"2511","MRPL19","NaN"
"2512","GCFC2","1"
"2513","LRRTM4","0.999999999999999"
"2514","REG3G","1"
"2515","REG1B","1"
"2516","REG1A","NaN"
"2517","REG1P","1"
"2518","REG3A","NaN"
"2519","CTNNA2","0.999999999999998"
"2520","LRRTM1","1"
"2521","FUNDC2P2","NaN"
"2522","SUCLG1","0.999999999999999"
"2523","DNAH6","1"
"2524","TRABD2A","0.999999999999999"
"2525","TMSB10","NaN"
"2526","KCMF1","NaN"
"2527","TCF7L1","NaN"
"2528","TGOLN2","NaN"
"2529","RETSAT","0.999999999999999"
"2530","ELMOD3","1"
"2531","CAPG","0.999999999999999"
"2532","SH2D6","NaN"
"2533","MAT2A","NaN"
"2534","GGCX","NaN"
"2535","VAMP8","NaN"
"2536","VAMP5","0.999999999999999"
"2537","RNF181","NaN"
"2538","TMEM150A","1"
"2539","USP39","NaN"
"2540","C2orf68","0.999999999999999"
"2541","SFTPB","NaN"
"2542","GNLY","NaN"
"2543","ATOH8","NaN"
"2544","ST3GAL5","0.999999999999999"
"2545","POLR1A","0.999999999999999"
"2546","PTCD3","0.999999999999999"
"2547","IMMT","NaN"
"2548","MRPL35","NaN"
"2549","REEP1","NaN"
"2550","KDM3A","1"
"2551","CHMP3","0.999999999999999"
"2552","RNF103","0.999999999999999"
"2553","RMND5A","0.999999999999999"
"2554","CD8A","NaN"
"2555","CD8B","NaN"
"2556","ANAPC1P1","0.999999999999999"
"2557","RGPD1","0.999999999999999"
"2558","PLGLB1","NaN"
"2559","AC125232.1","NaN"
"2560","RP11-1252D15.1","NaN"
"2561","AC083899.3","NaN"
"2562","LINC00152","NaN"
"2563","AC093616.4","NaN"
"2564","PLGLB2","NaN"
"2565","RGPD2","NaN"
"2566","KRCC1","NaN"
"2567","SMYD1","NaN"
"2568","FABP1","0.999999999999999"
"2569","THNSL2","NaN"
"2570","FOXI3","NaN"
"2571","TEX37","NaN"
"2572","EIF2AK3","NaN"
"2573","RPIA","NaN"
"2574","ANKRD36BP2","NaN"
"2575","AC096579.13","NaN"
"2576","IGKC","1"
"2577","IGKJ5","NaN"
"2578","IGKJ4","NaN"
"2579","IGKV4-1","0.999999999999999"
"2580","IGKV5-2","NaN"
"2581","IGKV1-5","NaN"
"2582","IGKV1-6","0.999999999999999"
"2583","IGKV3-7","0.999999999999999"
"2584","IGKV1-8","NaN"
"2585","IGKV1-9","NaN"
"2586","IGKV3-11","NaN"
"2587","IGKV1-13","NaN"
"2588","IGKV3-15","0.999999999999999"
"2589","IGKV1-16","0.999999999999999"
"2590","IGKV1-17","NaN"
"2591","IGKV2-19","NaN"
"2592","IGKV3-20","NaN"
"2593","IGKV6-21","NaN"
"2594","IGKV2-24","NaN"
"2595","IGKV2-26","0.999999999999999"
"2596","IGKV1-27","NaN"
"2597","IGKV2-28","NaN"
"2598","IGKV2-29","NaN"
"2599","IGKV2-30","NaN"
"2600","IGKV1-32","NaN"
"2601","IGKV1-33","NaN"
"2602","IGKV1-35","NaN"
"2603","IGKV1-37","NaN"
"2604","IGKV1-39","NaN"
"2605","IGKV2D-40","NaN"
"2606","IGKV1D-39","NaN"
"2607","IGKV1D-35","NaN"
"2608","IGKV1D-33","NaN"
"2609","IGKV2D-30","NaN"
"2610","IGKV2D-29","NaN"
"2611","IGKV2D-28","NaN"
"2612","IGKV1D-27","NaN"
"2613","IGKV2D-24","NaN"
"2614","IGKV6D-21","NaN"
"2615","IGKV3D-20","NaN"
"2616","IGKV6D-41","NaN"
"2617","IGKV1D-17","NaN"
"2618","IGKV1D-16","NaN"
"2619","IGKV3D-15","NaN"
"2620","IGKV1D-13","NaN"
"2621","IGKV1D-12","NaN"
"2622","IGKV3D-11","NaN"
"2623","IGKV1D-42","0.999999999999999"
"2624","IGKV1D-43","NaN"
"2625","IGKV1D-8","NaN"
"2626","IGKV3D-7","NaN"
"2627","IGKV1OR2-118","NaN"
"2628","AC027612.6","NaN"
"2629","DRD5P1","NaN"
"2630","GGT8P","NaN"
"2631","SLC9B1P2","NaN"
"2632","ACTR3BP2","NaN"
"2633","AC073464.7","NaN"
"2634","AC073464.11","NaN"
"2635","ANKRD20A8P","1"
"2636","RNU6-1320P","NaN"
"2637","AC097374.2","0.999999999999999"
"2638","TEKT4","0.999999999999999"
"2639","MAL","NaN"
"2640","MRPS5","0.999999999999999"
"2641","ZNF514","NaN"
"2642","ZNF2","0.999999999999999"
"2643","AC092835.2","NaN"
"2644","PROM2","0.999999999999999"
"2645","KCNIP3","NaN"
"2646","FAHD2A","NaN"
"2647","RP11-440D17.3","NaN"
"2648","TRIM43","NaN"
"2649","AC008268.2","NaN"
"2650","LINC00342","NaN"
"2651","ANKRD36C","0.999999999999999"
"2652","GPAT2","0.999999999999999"
"2653","ADRA2B","NaN"
"2654","ASTL","1"
"2655","DUSP2","NaN"
"2656","STARD7","NaN"
"2657","TMEM127","NaN"
"2658","CIAO1","NaN"
"2659","SNRNP200","0.999999999999998"
"2660","ITPRIPL1","NaN"
"2661","NCAPH","1"
"2662","NEURL3","0.999999999999999"
"2663","ARID5A","0.999999999999999"
"2664","KANSL3","NaN"
"2665","FER1L5","NaN"
"2666","LMAN2L","NaN"
"2667","CNNM4","0.999999999999999"
"2668","CNNM3","0.999999999999999"
"2669","ANKRD23","NaN"
"2670","ANKRD39","0.999999999999999"
"2671","SEMA4C","NaN"
"2672","FAM178B","NaN"
"2673","FAHD2B","NaN"
"2674","ANKRD36","1"
"2675","ANKRD36B","NaN"
"2676","COX5B","NaN"
"2677","ACTR1B","NaN"
"2678","ZAP70","0.999999999999999"
"2679","TMEM131","0.999999999999999"
"2680","VWA3B","0.999999999999999"
"2681","CNGA3","NaN"
"2682","INPP4A","0.999999999999998"
"2683","COA5","NaN"
"2684","UNC50","0.999999999999998"
"2685","MGAT4A","1"
"2686","KIAA1211L","NaN"
"2687","TSGA10","NaN"
"2688","C2orf15","NaN"
"2689","LIPT1","NaN"
"2690","MRPL30","0.999999999999999"
"2691","MITD1","NaN"
"2692","LYG2","NaN"
"2693","LYG1","0.999999999999999"
"2694","TXNDC9","NaN"
"2695","EIF5B","0.999999999999999"
"2696","REV1","NaN"
"2697","AFF3","1"
"2698","LONRF2","NaN"
"2699","CHST10","NaN"
"2700","NMS","NaN"
"2701","AC068538.2","NaN"
"2702","PDCL3","NaN"
"2703","NPAS2","NaN"
"2704","RPL31","NaN"
"2705","TBC1D8","NaN"
"2706","CNOT11","0.999999999999999"
"2707","RNF149","NaN"
"2708","CREG2","NaN"
"2709","RFX8","NaN"
"2710","MAP4K4","1"
"2711","IL1R2","0.999999999999999"
"2712","IL1R1","NaN"
"2713","IL1RL2","1"
"2714","IL1RL1","0.999999999999999"
"2715","IL18R1","NaN"
"2716","IL18RAP","0.999999999999998"
"2717","SLC9A4","1"
"2718","SLC9A2","NaN"
"2719","MFSD9","NaN"
"2720","TMEM182","1"
"2721","POU3F3","NaN"
"2722","MRPS9","0.999999999999999"
"2723","GPR45","1"
"2724","TGFBRAP1","0.999999999999999"
"2725","C2orf49","0.999999999999999"
"2726","FHL2","0.999999999999999"
"2727","NCK2","0.999999999999999"
"2728","C2orf40","NaN"
"2729","UXS1","NaN"
"2730","PLGLA","NaN"
"2731","RGPD3","1"
"2732","ST6GAL2","0.999999999999999"
"2733","RGPD4","1"
"2734","SLC5A7","0.999999999999999"
"2735","SULT1C3","0.999999999999999"
"2736","SULT1C2","NaN"
"2737","SULT1C2P1","NaN"
"2738","SULT1C4","0.999999999999999"
"2739","GCC2","0.999999999999999"
"2740","LIMS1","0.999999999999999"
"2741","RANBP2","0.999999999999998"
"2742","CCDC138","NaN"
"2743","EDAR","NaN"
"2744","SH3RF3","NaN"
"2745","SEPT10","0.999999999999999"
"2746","SOWAHC","0.999999999999999"
"2747","LIMS3","NaN"
"2748","AC013271.3","NaN"
"2749","MIR4267","NaN"
"2750","MALL","NaN"
"2751","NPHP1","0.0820903202161421"
"2752","LINC00116","NaN"
"2753","RP11-1223D19.1","NaN"
"2754","AC112229.1","NaN"
"2755","RGPD6","NaN"
"2756","BUB1","0.999999999999999"
"2757","AC114776.3","NaN"
"2758","ACOXL","NaN"
"2759","BCL2L11","NaN"
"2760","MIR4435-1HG","NaN"
"2761","ANAPC1","1"
"2762","MIR4771-1","NaN"
"2763","MERTK","1"
"2764","TMEM87B","NaN"
"2765","FBLN7","0.999999999999999"
"2766","ZC3H8","NaN"
"2767","ZC3H6","0.999999999999999"
"2768","RGPD8","1"
"2769","TTL","NaN"
"2770","POLR1B","0.999999999999998"
"2771","CHCHD5","NaN"
"2772","SLC20A1","NaN"
"2773","NT5DC4","NaN"
"2774","CKAP2L","0.999999999999999"
"2775","IL1A","NaN"
"2776","IL1B","NaN"
"2777","IL37","NaN"
"2778","IL36G","NaN"
"2779","IL36A","NaN"
"2780","IL36B","1"
"2781","IL36RN","NaN"
"2782","IL1F10","0.999999999999999"
"2783","IL1RN","0.999999999999999"
"2784","PSD4","0.999999999999999"
"2785","PAX8","NaN"
"2786","CBWD2","NaN"
"2787","FOXD4L1","1"
"2788","FAM138B","NaN"
"2789","MIR1302-3","NaN"
"2790","RPL23AP7","NaN"
"2791","RABL2A","0.999999999999999"
"2792","SLC35F5","0.999999999999999"
"2793","ACTR3","0.999999999999999"
"2794","DPP10","1"
"2795","DDX18","0.999999999999998"
"2796","CCDC93","NaN"
"2797","INSIG2","NaN"
"2798","EN1","NaN"
"2799","MARCO","NaN"
"2800","C1QL2","NaN"
"2801","STEAP3","NaN"
"2802","C2orf76","NaN"
"2803","DBI","1"
"2804","TMEM37","0.999999999999999"
"2805","SCTR","NaN"
"2806","TMEM177","0.999999999999999"
"2807","PTPN4","1"
"2808","EPB41L5","0.999999999999999"
"2809","TMEM185B","NaN"
"2810","RALB","NaN"
"2811","INHBB","NaN"
"2812","GLI2","1"
"2813","TFCP2L1","NaN"
"2814","CLASP1","0.999999999999998"
"2815","TSN","NaN"
"2816","CNTNAP5","0.999999999999999"
"2817","GYPC","0.999999999999999"
"2818","BIN1","NaN"
"2819","CYP27C1","0.999999999999999"
"2820","ERCC3","0.999999999999999"
"2821","MAP3K2","1"
"2822","PROC","0.999999999999998"
"2823","IWS1","0.999999999999998"
"2824","MYO7B","NaN"
"2825","LIMS2","1"
"2826","GPR17","1"
"2827","WDR33","1"
"2828","POLR2D","NaN"
"2829","AMMECR1L","NaN"
"2830","SAP130","1"
"2831","UGGT1","1"
"2832","HS6ST1","0.999999999999999"
"2833","AC079586.1","NaN"
"2834","AC079776.3","NaN"
"2835","RAB6C","0.999999999999999"
"2836","AC018865.5","NaN"
"2837","CYP4F27P","NaN"
"2838","POTEF","NaN"
"2839","CCDC74B","NaN"
"2840","SMPD4","NaN"
"2841","MZT2B","NaN"
"2842","TUBA3E","NaN"
"2843","CCDC115","NaN"
"2844","IMP4","NaN"
"2845","PTPN18","1"
"2846","POTEI","NaN"
"2847","CFC1","NaN"
"2848","CYP4F30P","NaN"
"2849","GPR148","1"
"2850","AMER3","0.999999999999999"
"2851","AC133785.1","NaN"
"2852","ARHGEF4","0.999999999999999"
"2853","FAM168B","NaN"
"2854","PLEKHB2","NaN"
"2855","POTEE","1"
"2856","AC073869.2","NaN"
"2857","AC073869.1","0.999999999999998"
"2858","AC073869.20","0.999999999999998"
"2859","MZT2A","NaN"
"2860","TUBA3D","NaN"
"2861","AC093838.4","NaN"
"2862","CCDC74A","NaN"
"2863","POTEKP","NaN"
"2864","RNU6-617P","NaN"
"2865","C2orf27A","NaN"
"2866","C2orf27B","NaN"
"2867","AC103564.7","NaN"
"2868","ANKRD30BL","NaN"
"2869","RNA5-8SP5","NaN"
"2870","MIR663B","NaN"
"2871","ZNF806","NaN"
"2872","GPR39","NaN"
"2873","LYPD1","NaN"
"2874","NCKAP5","1"
"2875","MGAT5","0.999999999999999"
"2876","TMEM163","NaN"
"2877","ACMSD","NaN"
"2878","CCNT2","0.999999999999999"
"2879","MAP3K19","1"
"2880","RAB3GAP1","1"
"2881","ZRANB3","0.999999999999999"
"2882","R3HDM1","0.999999999999999"
"2883","UBXN4","0.999999999999999"
"2884","LCT","0.999999999999999"
"2885","MCM6","0.999999999999999"
"2886","DARS","0.999999999999999"
"2887","CXCR4","1"
"2888","UBBP1","NaN"
"2889","THSD7B","1"
"2890","HNMT","0.999999999999999"
"2891","SPOPL","0.999999999999999"
"2892","NXPH2","NaN"
"2893","LRP1B","1"
"2894","KYNU","0.999999999999999"
"2895","ARHGAP15","NaN"
"2896","GTDC1","0.999999999999999"
"2897","ZEB2","1"
"2898","PABPC1P2","0.999999999999999"
"2899","ACVR2A","1"
"2900","ORC4","1"
"2901","MBD5","0.999999999999999"
"2902","EPC2","NaN"
"2903","KIF5C","0.999999999999998"
"2904","LYPD6B","NaN"
"2905","LYPD6","NaN"
"2906","MMADHC","0.999999999999999"
"2907","AC007364.1","NaN"
"2908","RND3","NaN"
"2909","RBM43","1"
"2910","NMI","0.999999999999999"
"2911","TNFAIP6","1"
"2912","RIF1","0.999999999999999"
"2913","NEB","0.999999999999999"
"2914","ARL5A","NaN"
"2915","CACNB4","1"
"2916","STAM2","NaN"
"2917","FMNL2","NaN"
"2918","PRPF40A","NaN"
"2919","ARL6IP6","0.999999999999999"
"2920","AC012501.2","NaN"
"2921","RPRM","NaN"
"2922","GALNT13","0.999999999999998"
"2923","KCNJ3","1"
"2924","NR4A2","NaN"
"2925","GPD2","NaN"
"2926","GALNT5","1"
"2927","ERMN","1"
"2928","CYTIP","NaN"
"2929","ACVR1C","0.999999999999999"
"2930","ACVR1","NaN"
"2931","UPP2","0.999999999999999"
"2932","CCDC148","1"
"2933","PKP4","1"
"2934","DAPL1","NaN"
"2935","TANC1","1"
"2936","WDSUB1","NaN"
"2937","BAZ2B","1"
"2938","MARCH7","1"
"2939","CD302","NaN"
"2940","LY75","0.999999999999998"
"2941","LY75-CD302","0.999999999999999"
"2942","PLA2R1","1"
"2943","ITGB6","0.999999999999999"
"2944","RBMS1","NaN"
"2945","TANK","0.999999999999999"
"2946","PSMD14","NaN"
"2947","TBR1","NaN"
"2948","SLC4A10","0.000973144580535149"
"2949","DPP4","0.999999999999998"
"2950","GCG","0.999999999999999"
"2951","FAP","0.999999999999999"
"2952","IFIH1","0.999999999999999"
"2953","GCA","0.999999999999999"
"2954","KCNH7","0.999999999999998"
"2955","FIGN","0.999999999999999"
"2956","GRB14","NaN"
"2957","COBLL1","0.999999999999998"
"2958","SLC38A11","NaN"
"2959","SCN3A","0.999999999999998"
"2960","SCN2A","1"
"2961","CSRNP3","NaN"
"2962","GALNT3","0.999999999999999"
"2963","TTC21B","0.999999999999999"
"2964","SCN1A","1"
"2965","SCN9A","1"
"2966","SCN7A","1"
"2967","XIRP2","0.999999999999999"
"2968","B3GALT1","NaN"
"2969","STK39","NaN"
"2970","CERS6","0.999999999999999"
"2971","NOSTRIN","1"
"2972","SPC25","NaN"
"2973","G6PC2","0.999999999999999"
"2974","ABCB11","0.999999999999999"
"2975","DHRS9","NaN"
"2976","LRP2","0.999999999999999"
"2977","BBS5","NaN"
"2978","RP11-724O16.1","NaN"
"2979","KLHL41","NaN"
"2980","FASTKD1","1"
"2981","PPIG","0.999999999999999"
"2982","CCDC173","1"
"2983","PHOSPHO2","NaN"
"2984","KLHL23","NaN"
"2985","SSB","0.999999999999999"
"2986","METTL5","NaN"
"2987","UBR3","1"
"2988","MYO3B","1"
"2989","AC007277.3","NaN"
"2990","SP5","NaN"
"2991","AC007405.4","NaN"
"2992","ERICH2","NaN"
"2993","GAD1","NaN"
"2994","GORASP2","NaN"
"2995","TLK1","0.999999999999999"
"2996","METTL8","NaN"
"2997","DCAF17","1"
"2998","CYBRD1","1"
"2999","DYNC1I2","1"
"3000","SLC25A12","0.999999999999999"
"3001","HAT1","NaN"
"3002","METAP1D","NaN"
"3003","DLX1","NaN"
"3004","DLX2","NaN"
"3005","ITGA6","NaN"
"3006","PDK1","1"
"3007","RAPGEF4-AS1","NaN"
"3008","RAPGEF4","NaN"
"3009","CDCA7","0.999999999999999"
"3010","AC073465.3","NaN"
"3011","SP3","NaN"
"3012","OLA1","NaN"
"3013","SP9","NaN"
"3014","CIR1","0.999999999999999"
"3015","SCRN3","NaN"
"3016","GPR155","0.999999999999999"
"3017","AC018890.6","NaN"
"3018","WIPF1","0.999999999999999"
"3019","CHRNA1","0.999999999999998"
"3020","CHN1","0.999999999999999"
"3021","ATF2","0.999999999999999"
"3022","ATP5G3","0.999999999999999"
"3023","KIAA1715","0.999999999999999"
"3024","EVX2","0.999999999999999"
"3025","HOXD13","NaN"
"3026","HOXD12","NaN"
"3027","HOXD11","0.999999999999999"
"3028","HOXD10","NaN"
"3029","HOXD9","NaN"
"3030","HOXD8","NaN"
"3031","HOXD3","NaN"
"3032","HOXD4","0.999999999999999"
"3033","HOXD1","NaN"
"3034","MTX2","0.999999999999999"
"3035","AC092162.1","NaN"
"3036","HNRNPA3","0.999999999999999"
"3037","NFE2L2","0.999999999999999"
"3038","AC074286.1","NaN"
"3039","AGPS","1"
"3040","TTC30B","0.999999999999999"
"3041","TTC30A","0.999999999999999"
