"","Gene","p value"
"635","CCDC17","NaN"
"636","GPBP1L1","0.517454023030534"
"637","TMEM69","NaN"
"638","IPP","0.0780222096181066"
"639","MAST2","0.999999999999999"
"640","PIK3R3","NaN"
"641","TSPAN1","NaN"
"642","POMGNT1","0.618754807605962"
"643","LURAP1","0.517454023030534"
"644","RAD54L","NaN"
"645","LRRC41","0.999999999999999"
"646","UQCRH","0.517454023030534"
"647","NSUN4","NaN"
"648","FAAH","NaN"
"649","DMBX1","NaN"
"650","KNCN","1"
"651","MKNK1","NaN"
"652","MOB3C","NaN"
"653","ATPAF1","1"
"654","EFCAB14","0.517454023030534"
"655","TEX38","NaN"
"656","CYP4B1","1"
"657","CYP4Z2P","NaN"
"658","CYP4A11","0.618754807605962"
"659","CYP4X1","1"
"660","CYP4Z1","NaN"
"661","CYP4A22","NaN"
"662","PDZK1IP1","NaN"
"663","TAL1","1"
"664","STIL","1"
"665","CMPK1","NaN"
"666","FOXE3","1"
"667","FOXD2","1"
"668","TRABD2B","NaN"
"669","SLC5A9","0.999999999999999"
"670","SPATA6","0.260376792704078"
"671","AGBL4","1"
"672","BEND5","NaN"
"673","ELAVL4","NaN"
"674","RP11-183G22.1","NaN"
"675","DMRTA2","NaN"
"676","FAF1","NaN"
"677","CDKN2C","NaN"
"678","C1orf185","NaN"
"679","CFL1P2","NaN"
"680","RNF11","NaN"
"681","TTC39A","0.999999999999999"
"682","EPS15","NaN"
"683","OSBPL9","NaN"
"684","SNORA26","NaN"
"685","NRD1","0.79698009745237"
"686","RAB3B","NaN"
"687","TXNDC12","1"
"688","KTI12","NaN"
"689","BTF3L4","NaN"
"690","ZFYVE9","1"
"691","CC2D1B","0.79698009745237"
"692","ORC1","1"
"693","PRPF38A","0.942551418035588"
"694","ZCCHC11","0.489023339783094"
"695","GPX7","NaN"
"696","FAM159A","NaN"
"697","ZYG11B","0.942551418035588"
"698","ZYG11A","NaN"
"699","ECHDC2","1"
"700","SCP2","0.999999999999999"
"701","PODN","0.517454023030534"
"702","SLC1A7","NaN"
"703","CPT2","NaN"
"704","C1orf123","1"
"705","MAGOH","NaN"
"706","LRP8","0.999999999999999"
"707","SLC25A3P1","NaN"
"708","DMRTB1","NaN"
"709","GLIS1","NaN"
"710","NDC1","NaN"
"711","YIPF1","NaN"
"712","DIO1","NaN"
"713","HSPB11","0.517454023030534"
"714","LRRC42","0.999999999999999"
"715","LDLRAD1","NaN"
"716","TMEM59","NaN"
"717","TCEANC2","NaN"
"718","CDCP2","NaN"
"719","CYB5RL","1"
"720","MRPL37","NaN"
"721","SSBP3","0.517454023030534"
"722","ACOT11","0.999999999999999"
"723","FAM151A","0.999999999999999"
"724","MROH7","0.999999999999999"
"725","TTC4","0.618754807605962"
"726","PARS2","NaN"
"727","TTC22","0.517454023030534"
"728","C1orf177","0.942551418035588"
"729","DHCR24","NaN"
"730","TMEM61","NaN"
"731","BSND","1"
"732","PCSK9","1"
"733","USP24","0.999999999999999"
"734","RP11-466L17.1","NaN"
"735","PPAP2B","NaN"
"736","PRKAA2","NaN"
"737","C1orf168","NaN"
"738","C8A","0.999999999999999"
"739","C8B","0.517454023030534"
"740","DAB1","0.999999999999999"
"741","RP11-393I23.4","NaN"
"742","OMA1","NaN"
"743","TACSTD2","1"
"744","MYSM1","0.999999999999999"
"745","JUN","1"
"746","FGGY","0.999999999999999"
"747","HOOK1","NaN"
"748","CYP2J2","1"
"749","C1orf87","NaN"
"750","NFIA","1"
"751","TM2D1","1"
"752","INADL","0.70139194121733"
"753","L1TD1","1"
"754","KANK4","NaN"
"755","USP1","NaN"
"756","DOCK7","0.999999999999999"
"757","ANGPTL3","0.999999999999999"
"758","ATG4C","0.517454023030534"
"759","FOXD3","NaN"
"760","ALG6","0.942551418035588"
"761","ITGB3BP","NaN"
"762","EFCAB7","NaN"
"763","PGM1","0.999999999999999"
"764","ROR1","0.517454023030534"
"765","UBE2U","0.517454023030534"
"766","CACHD1","0.942551418035588"
"767","RAVER2","1"
"768","JAK1","0.79698009745237"
"769","MIR101-1","NaN"
"770","AK4","1"
"771","DNAJC6","1"
"772","LEPR","1"
"773","LEPROT","NaN"
"774","PDE4B","1"
"775","SGIP1","0.517454023030534"
"776","TCTEX1D1","NaN"
"777","INSL5","NaN"
"778","WDR78","NaN"
"779","MIER1","1"
"780","SLC35D1","NaN"
"781","C1orf141","NaN"
"782","IL23R","1"
"783","IL12RB2","0.999999999999999"
"784","SERBP1","0.517454023030534"
"785","GADD45A","NaN"
"786","GNG12","1"
"787","DIRAS3","NaN"
"788","WLS","0.942551418035588"
"789","RPE65","NaN"
"790","DEPDC1","NaN"
"791","LRRC7","1"
"792","LRRC40","1"
"793","SRSF11","NaN"
"794","ANKRD13C","NaN"
"795","HHLA3","NaN"
"796","CTH","0.942551418035588"
"797","PTGER3","0.999999999999999"
"798","ZRANB2","1"
"799","NEGR1","NaN"
"800","LRRIQ3","NaN"
"801","FPGT","NaN"
"802","FPGT-TNNI3K","1"
"803","TNNI3K","0.999999999999999"
"804","LRRC53","NaN"
"805","CRYZ","0.517454023030534"
"806","TYW3","NaN"
"807","LHX8","NaN"
"808","SLC44A5","1"
"809","RP4-595K12.2","NaN"
"810","ACADM","0.999999999999999"
"811","RABGGTB","0.999999999999999"
"812","MSH4","0.79698009745237"
"813","ASB17","NaN"
"814","ST6GALNAC3","NaN"
"815","TPI1P1","NaN"
"816","ST6GALNAC5","1"
"817","PIGK","0.999999999999999"
"818","AK5","NaN"
"819","ZZZ3","NaN"
"820","USP33","1"
"821","FAM73A","1"
"822","NEXN","0.517454023030534"
"823","FUBP1","0.79698009745237"
"824","DNAJB4","NaN"
"825","GIPC2","1"
"826","PTGFR","NaN"
"827","IFI44L","NaN"
"828","IFI44","NaN"
"829","PSAT1P3","NaN"
"830","ST13P20","NaN"
"831","RP11-413G15.1","NaN"
"832","TTLL7","1"
"833","PRKACB","0.999999999999999"
"834","SAMD13","0.517454023030534"
"835","UOX","NaN"
"836","DNASE2B","NaN"
"837","RPF1","NaN"
"838","GNG5","NaN"
"839","SPATA1","NaN"
"840","CTBS","0.999999999999999"
"841","SSX2IP","0.999999999999999"
"842","LPAR3","NaN"
"843","MCOLN2","NaN"
"844","WDR63","0.517454023030534"
"845","MCOLN3","0.0780222096181066"
"846","SYDE2","0.517454023030534"
"847","C1orf52","1"
"848","BCL10","1"
"849","DDAH1","NaN"
"850","CYR61","NaN"
"851","ZNHIT6","0.517454023030534"
